[rosmaster.main][INFO] 2017-10-13 16:43:00,200: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2017-10-13 16:43:00,201: Starting ROS Master Node
[rosmaster.master][INFO] 2017-10-13 16:43:00,343: +PARAM [/robot_0/move_base_node/local_costmap/raytrace_range] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:43:00,343: +PARAM [/robot_1/move_base_node/local_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:43:00,343: +PARAM [/robot_1/move_base_node/local_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:43:00,343: +PARAM [/robot_1/move_base_node/TrajectoryPlannerROS/dwa] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:43:00,343: +PARAM [/robot_0/move_base_node/local_costmap/base_scan/expected_update_rate] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:43:00,344: +PARAM [/robot_1/move_base_node/global_costmap/max_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:43:00,344: +PARAM [/robot_0/move_base_node/TrajectoryPlannerROS/pdist_scale] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:43:00,344: +PARAM [/robot_0/move_base_node/global_costmap/map_type] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:43:00,344: +PARAM [/robot_1/move_base_node/local_costmap/observation_sources] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:43:00,344: +PARAM [/robot_0/move_base_node/global_costmap/base_scan/max_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:43:00,344: +PARAM [/robot_0/move_base_node/max_planning_retries] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:43:00,344: +PARAM [/robot_1/move_base_node/local_costmap/origin_x] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:43:00,344: +PARAM [/robot_1/move_base_node/local_costmap/origin_y] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:43:00,344: +PARAM [/robot_0/move_base_node/global_costmap/transform_tolerance] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:43:00,344: +PARAM [/robot_0/move_base_node/global_costmap/base_scan/topic] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:43:00,344: +PARAM [/robot_0/move_base_node/TrajectoryPlannerROS/acc_lim_th] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:43:00,344: +PARAM [/robot_0/move_base_node/global_costmap/base_scan/observation_persistence] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:43:00,344: +PARAM [/robot_0/move_base_node/local_costmap/max_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:43:00,366: +PUB [/rosout] /map_server http://wks-51-57:40622/
[rosmaster.master][INFO] 2017-10-13 16:43:00,367: +SERVICE [/map_server/get_loggers] /map_server http://wks-51-57:40622/
[rosmaster.master][INFO] 2017-10-13 16:43:00,367: +SERVICE [/map_server/set_logger_level] /map_server http://wks-51-57:40622/
[rosmaster.master][INFO] 2017-10-13 16:43:00,373: +SUB [/clock] /map_server http://wks-51-57:40622/
[rosmaster.master][INFO] 2017-10-13 16:43:00,374: +PUB [/rosout] /stageros http://wks-51-57:40214/
[rosmaster.master][INFO] 2017-10-13 16:43:00,376: +SERVICE [/stageros/get_loggers] /stageros http://wks-51-57:40214/
[rosmaster.master][INFO] 2017-10-13 16:43:00,385: +SERVICE [/stageros/set_logger_level] /stageros http://wks-51-57:40214/
[rosmaster.master][INFO] 2017-10-13 16:43:00,387: +SERVICE [/static_map] /map_server http://wks-51-57:40622/
[rosmaster.master][INFO] 2017-10-13 16:43:00,389: +PUB [/map_metadata] /map_server http://wks-51-57:40622/
[rosmaster.master][INFO] 2017-10-13 16:43:00,391: +PUB [/map] /map_server http://wks-51-57:40622/
[rosmaster.master][INFO] 2017-10-13 16:43:00,397: +SUB [/clock] /stageros http://wks-51-57:40214/
[rosmaster.master][INFO] 2017-10-13 16:43:00,399: +PUB [/tf] /stageros http://wks-51-57:40214/
[rosmaster.master][INFO] 2017-10-13 16:43:00,406: publisherUpdate[/rosout] -> http://wks-51-57:44401/
[rosmaster.master][INFO] 2017-10-13 16:43:00,407: publisherUpdate[/rosout] -> http://wks-51-57:44401/
[rosmaster.master][INFO] 2017-10-13 16:43:00,460: +PUB [/rosout] /robot_0/fake_localization http://wks-51-57:37181/
[rosmaster.master][INFO] 2017-10-13 16:43:00,461: +SERVICE [/robot_0/fake_localization/get_loggers] /robot_0/fake_localization http://wks-51-57:37181/
[rosmaster.master][INFO] 2017-10-13 16:43:00,462: +SERVICE [/robot_0/fake_localization/set_logger_level] /robot_0/fake_localization http://wks-51-57:37181/
[rosmaster.master][INFO] 2017-10-13 16:43:00,467: +SUB [/clock] /robot_0/fake_localization http://wks-51-57:37181/
[rosmaster.master][INFO] 2017-10-13 16:43:00,469: +PUB [/robot_0/amcl_pose] /robot_0/fake_localization http://wks-51-57:37181/
[rosmaster.master][INFO] 2017-10-13 16:43:00,471: +PUB [/robot_0/particlecloud] /robot_0/fake_localization http://wks-51-57:37181/
[rosmaster.master][INFO] 2017-10-13 16:43:00,479: +PUB [/tf] /robot_0/fake_localization http://wks-51-57:37181/
[rosmaster.master][INFO] 2017-10-13 16:43:00,483: +SUB [/tf] /robot_0/fake_localization http://wks-51-57:37181/
[rosmaster.master][INFO] 2017-10-13 16:43:00,488: +SUB [/tf_static] /robot_0/fake_localization http://wks-51-57:37181/
[rosmaster.master][INFO] 2017-10-13 16:43:00,506: publisherUpdate[/rosout] -> http://wks-51-57:44401/
[rosmaster.master][INFO] 2017-10-13 16:43:00,526: +SUB [/robot_0/base_pose_ground_truth] /robot_0/fake_localization http://wks-51-57:37181/
[rosmaster.master][INFO] 2017-10-13 16:43:00,546: +SUB [/robot_0/initialpose] /robot_0/fake_localization http://wks-51-57:37181/
[rosmaster.master][INFO] 2017-10-13 16:43:00,572: +PUB [/rosout] /robot_1/fake_localization http://wks-51-57:40077/
[rosmaster.master][INFO] 2017-10-13 16:43:00,573: +SERVICE [/robot_1/fake_localization/get_loggers] /robot_1/fake_localization http://wks-51-57:40077/
[rosmaster.master][INFO] 2017-10-13 16:43:00,574: +SERVICE [/robot_1/fake_localization/set_logger_level] /robot_1/fake_localization http://wks-51-57:40077/
[rosmaster.master][INFO] 2017-10-13 16:43:00,580: +SUB [/clock] /robot_1/fake_localization http://wks-51-57:40077/
[rosmaster.master][INFO] 2017-10-13 16:43:00,582: +PUB [/robot_1/amcl_pose] /robot_1/fake_localization http://wks-51-57:40077/
[rosmaster.master][INFO] 2017-10-13 16:43:00,583: +PUB [/robot_1/particlecloud] /robot_1/fake_localization http://wks-51-57:40077/
[rosmaster.master][INFO] 2017-10-13 16:43:00,585: +PUB [/tf] /robot_1/fake_localization http://wks-51-57:40077/
[rosmaster.master][INFO] 2017-10-13 16:43:00,591: +SUB [/tf] /robot_1/fake_localization http://wks-51-57:40077/
[rosmaster.master][INFO] 2017-10-13 16:43:00,595: +SUB [/tf_static] /robot_1/fake_localization http://wks-51-57:40077/
[rosmaster.master][INFO] 2017-10-13 16:43:00,623: publisherUpdate[/rosout] -> http://wks-51-57:44401/
[rosmaster.master][INFO] 2017-10-13 16:43:00,624: publisherUpdate[/tf] -> http://wks-51-57:37181/
[rosmaster.master][INFO] 2017-10-13 16:43:00,629: +SUB [/robot_1/base_pose_ground_truth] /robot_1/fake_localization http://wks-51-57:40077/
[rosmaster.master][INFO] 2017-10-13 16:43:00,633: +SUB [/robot_1/initialpose] /robot_1/fake_localization http://wks-51-57:40077/
[rosmaster.master][INFO] 2017-10-13 16:43:00,731: +PUB [/rosout] /distance_collector http://wks-51-57:38568/
[rosmaster.master][INFO] 2017-10-13 16:43:00,734: +SUB [/clock] /distance_collector http://wks-51-57:38568/
[rosmaster.master][INFO] 2017-10-13 16:43:00,736: +SERVICE [/distance_collector/get_loggers] /distance_collector http://wks-51-57:38568/
[rosmaster.master][INFO] 2017-10-13 16:43:00,737: +SERVICE [/distance_collector/set_logger_level] /distance_collector http://wks-51-57:38568/
[rosmaster.master][INFO] 2017-10-13 16:43:00,739: +SUB [/all_distances] /distance_collector http://wks-51-57:38568/
[rosmaster.master][INFO] 2017-10-13 16:43:00,825: publisherUpdate[/rosout] -> http://wks-51-57:44401/
[rosmaster.master][INFO] 2017-10-13 16:43:00,838: +PUB [/rosout] /robot_0/client_node http://wks-51-57:42036/
[rosmaster.master][INFO] 2017-10-13 16:43:00,841: +SUB [/clock] /robot_0/client_node http://wks-51-57:42036/
[rosmaster.master][INFO] 2017-10-13 16:43:00,842: +SERVICE [/robot_0/client_node/get_loggers] /robot_0/client_node http://wks-51-57:42036/
[rosmaster.master][INFO] 2017-10-13 16:43:00,843: +SERVICE [/robot_0/client_node/set_logger_level] /robot_0/client_node http://wks-51-57:42036/
[rosmaster.master][INFO] 2017-10-13 16:43:00,846: +SERVICE [/robot_0/robot_position] /robot_0/client_node http://wks-51-57:42036/
[rosmaster.master][INFO] 2017-10-13 16:43:00,847: +SERVICE [/robot_0/crash] /robot_0/client_node http://wks-51-57:42036/
[rosmaster.master][INFO] 2017-10-13 16:43:00,848: +SERVICE [/robot_0/cancel_patrol_task] /robot_0/client_node http://wks-51-57:42036/
[rosmaster.master][INFO] 2017-10-13 16:43:00,849: +SUB [/tf] /robot_0/client_node http://wks-51-57:42036/
[rosmaster.master][INFO] 2017-10-13 16:43:00,850: +PUB [/robot_0/patrol_status] /robot_0/client_node http://wks-51-57:42036/
[rosmaster.master][INFO] 2017-10-13 16:43:00,852: +PUB [/robot_status] /robot_0/client_node http://wks-51-57:42036/
[rosmaster.master][INFO] 2017-10-13 16:43:00,854: +SERVICE [/robot_0/client_node/tf_frames] /robot_0/client_node http://wks-51-57:42036/
[rosmaster.master][INFO] 2017-10-13 16:43:00,855: +SUB [/robot_0/coordinator_directions] /robot_0/client_node http://wks-51-57:42036/
[rosmaster.master][INFO] 2017-10-13 16:43:00,862: +SUB [/collision_positions] /robot_0/client_node http://wks-51-57:42036/
[rosmaster.master][INFO] 2017-10-13 16:43:00,864: +PUB [/collision_positions] /robot_0/client_node http://wks-51-57:42036/
[rosmaster.master][INFO] 2017-10-13 16:43:00,865: +PUB [/navigation_activity_status] /robot_0/client_node http://wks-51-57:42036/
[rosmaster.master][INFO] 2017-10-13 16:43:00,867: +SUB [/navigation_activity_status] /robot_0/client_node http://wks-51-57:42036/
[rosmaster.master][INFO] 2017-10-13 16:43:00,870: +SUB [/robot_0/base_pose_ground_truth] /robot_0/client_node http://wks-51-57:42036/
[rosmaster.master][INFO] 2017-10-13 16:43:00,875: +PUB [/robot_0/move_base/goal] /robot_0/client_node http://wks-51-57:42036/
[rosmaster.master][INFO] 2017-10-13 16:43:00,878: +PUB [/robot_0/move_base/cancel] /robot_0/client_node http://wks-51-57:42036/
[rosmaster.master][INFO] 2017-10-13 16:43:00,882: +SUB [/robot_0/move_base/status] /robot_0/client_node http://wks-51-57:42036/
[rosmaster.master][INFO] 2017-10-13 16:43:00,889: +SUB [/robot_0/move_base/result] /robot_0/client_node http://wks-51-57:42036/
[rosmaster.master][INFO] 2017-10-13 16:43:00,895: +SUB [/robot_0/move_base/feedback] /robot_0/client_node http://wks-51-57:42036/
[rosmaster.master][INFO] 2017-10-13 16:43:00,901: +PUB [/rosout] /robot_1/distance_calculator http://wks-51-57:39674/
[rosmaster.master][INFO] 2017-10-13 16:43:00,905: +SUB [/clock] /robot_1/distance_calculator http://wks-51-57:39674/
[rosmaster.master][INFO] 2017-10-13 16:43:00,907: +SERVICE [/robot_1/distance_calculator/get_loggers] /robot_1/distance_calculator http://wks-51-57:39674/
[rosmaster.master][INFO] 2017-10-13 16:43:00,908: +SERVICE [/robot_1/distance_calculator/set_logger_level] /robot_1/distance_calculator http://wks-51-57:39674/
[rosmaster.master][INFO] 2017-10-13 16:43:00,910: +SUB [/robot_1/base_pose_ground_truth] /robot_1/distance_calculator http://wks-51-57:39674/
[rosmaster.master][INFO] 2017-10-13 16:43:00,912: +SUB [/action_done] /robot_1/distance_calculator http://wks-51-57:39674/
[rosmaster.master][INFO] 2017-10-13 16:43:00,913: +PUB [/all_distances] /robot_1/distance_calculator http://wks-51-57:39674/
[rosmaster.master][INFO] 2017-10-13 16:43:00,927: publisherUpdate[/rosout] -> http://wks-51-57:44401/
[rosmaster.master][INFO] 2017-10-13 16:43:00,928: publisherUpdate[/collision_positions] -> http://wks-51-57:42036/
[rosmaster.master][INFO] 2017-10-13 16:43:00,928: publisherUpdate[/rosout] -> http://wks-51-57:44401/
[rosmaster.master][INFO] 2017-10-13 16:43:00,929: publisherUpdate[/all_distances] -> http://wks-51-57:38568/
[rosmaster.master][INFO] 2017-10-13 16:43:01,004: +PUB [/rosout] /robot_0/distance_calculator http://wks-51-57:40816/
[rosmaster.master][INFO] 2017-10-13 16:43:01,011: +PUB [/rosout] /robot_1/client_node http://wks-51-57:40910/
[rosmaster.master][INFO] 2017-10-13 16:43:01,011: +SUB [/clock] /robot_0/distance_calculator http://wks-51-57:40816/
[rosmaster.master][INFO] 2017-10-13 16:43:01,013: +SERVICE [/robot_0/distance_calculator/get_loggers] /robot_0/distance_calculator http://wks-51-57:40816/
[rosmaster.master][INFO] 2017-10-13 16:43:01,015: +SERVICE [/robot_0/distance_calculator/set_logger_level] /robot_0/distance_calculator http://wks-51-57:40816/
[rosmaster.master][INFO] 2017-10-13 16:43:01,015: +SUB [/clock] /robot_1/client_node http://wks-51-57:40910/
[rosmaster.master][INFO] 2017-10-13 16:43:01,017: +SUB [/robot_0/base_pose_ground_truth] /robot_0/distance_calculator http://wks-51-57:40816/
[rosmaster.master][INFO] 2017-10-13 16:43:01,017: +SERVICE [/robot_1/client_node/get_loggers] /robot_1/client_node http://wks-51-57:40910/
[rosmaster.master][INFO] 2017-10-13 16:43:01,019: +SUB [/action_done] /robot_0/distance_calculator http://wks-51-57:40816/
[rosmaster.master][INFO] 2017-10-13 16:43:01,021: +PUB [/all_distances] /robot_0/distance_calculator http://wks-51-57:40816/
[rosmaster.master][INFO] 2017-10-13 16:43:01,029: publisherUpdate[/rosout] -> http://wks-51-57:44401/
[rosmaster.master][INFO] 2017-10-13 16:43:01,030: publisherUpdate[/rosout] -> http://wks-51-57:44401/
[rosmaster.master][INFO] 2017-10-13 16:43:01,030: publisherUpdate[/all_distances] -> http://wks-51-57:38568/
[rosmaster.master][INFO] 2017-10-13 16:43:01,035: +SERVICE [/robot_1/client_node/set_logger_level] /robot_1/client_node http://wks-51-57:40910/
[rosmaster.master][INFO] 2017-10-13 16:43:01,039: +SERVICE [/robot_1/robot_position] /robot_1/client_node http://wks-51-57:40910/
[rosmaster.master][INFO] 2017-10-13 16:43:01,041: +SUB [/tf] /robot_1/client_node http://wks-51-57:40910/
[rosmaster.master][INFO] 2017-10-13 16:43:01,043: +SERVICE [/robot_1/crash] /robot_1/client_node http://wks-51-57:40910/
[rosmaster.master][INFO] 2017-10-13 16:43:01,045: +SERVICE [/robot_1/cancel_patrol_task] /robot_1/client_node http://wks-51-57:40910/
[rosmaster.master][INFO] 2017-10-13 16:43:01,047: +PUB [/robot_1/patrol_status] /robot_1/client_node http://wks-51-57:40910/
[rosmaster.master][INFO] 2017-10-13 16:43:01,049: +PUB [/robot_status] /robot_1/client_node http://wks-51-57:40910/
[rosmaster.master][INFO] 2017-10-13 16:43:01,053: +SERVICE [/robot_1/client_node/tf_frames] /robot_1/client_node http://wks-51-57:40910/
[rosmaster.master][INFO] 2017-10-13 16:43:01,057: +SUB [/robot_1/coordinator_directions] /robot_1/client_node http://wks-51-57:40910/
[rosmaster.master][INFO] 2017-10-13 16:43:01,060: +SUB [/collision_positions] /robot_1/client_node http://wks-51-57:40910/
[rosmaster.master][INFO] 2017-10-13 16:43:01,062: +PUB [/collision_positions] /robot_1/client_node http://wks-51-57:40910/
[rosmaster.master][INFO] 2017-10-13 16:43:01,064: +PUB [/navigation_activity_status] /robot_1/client_node http://wks-51-57:40910/
[rosmaster.master][INFO] 2017-10-13 16:43:01,067: +SUB [/navigation_activity_status] /robot_1/client_node http://wks-51-57:40910/
[rosmaster.master][INFO] 2017-10-13 16:43:01,073: +SUB [/robot_1/base_pose_ground_truth] /robot_1/client_node http://wks-51-57:40910/
[rosmaster.master][INFO] 2017-10-13 16:43:01,075: +PUB [/robot_1/move_base/goal] /robot_1/client_node http://wks-51-57:40910/
[rosmaster.master][INFO] 2017-10-13 16:43:01,078: +PUB [/robot_1/move_base/cancel] /robot_1/client_node http://wks-51-57:40910/
[rosmaster.master][INFO] 2017-10-13 16:43:01,081: +SUB [/robot_1/move_base/status] /robot_1/client_node http://wks-51-57:40910/
[rosmaster.master][INFO] 2017-10-13 16:43:01,087: +SUB [/robot_1/move_base/result] /robot_1/client_node http://wks-51-57:40910/
[rosmaster.master][INFO] 2017-10-13 16:43:01,090: +SUB [/robot_1/move_base/feedback] /robot_1/client_node http://wks-51-57:40910/
[rosmaster.master][INFO] 2017-10-13 16:43:01,131: publisherUpdate[/collision_positions] -> http://wks-51-57:42036/
[rosmaster.master][INFO] 2017-10-13 16:43:01,131: publisherUpdate[/collision_positions] -> http://wks-51-57:40910/
[rosmaster.master][INFO] 2017-10-13 16:43:01,132: publisherUpdate[/navigation_activity_status] -> http://wks-51-57:42036/
[rosmaster.master][INFO] 2017-10-13 16:43:01,263: +PARAM [/use_sim_time] by /stageros
[rosmaster.master][INFO] 2017-10-13 16:43:01,264: +PUB [/robot_0/odom] /stageros http://wks-51-57:40214/
[rosmaster.master][INFO] 2017-10-13 16:43:01,265: +PUB [/robot_0/base_pose_ground_truth] /stageros http://wks-51-57:40214/
[rosmaster.master][INFO] 2017-10-13 16:43:01,272: +SUB [/robot_0/cmd_vel] /stageros http://wks-51-57:40214/
[rosmaster.master][INFO] 2017-10-13 16:43:01,273: +PUB [/robot_0/base_scan] /stageros http://wks-51-57:40214/
[rosmaster.master][INFO] 2017-10-13 16:43:01,275: +PUB [/robot_1/odom] /stageros http://wks-51-57:40214/
[rosmaster.master][INFO] 2017-10-13 16:43:01,276: +PUB [/robot_1/base_pose_ground_truth] /stageros http://wks-51-57:40214/
[rosmaster.master][INFO] 2017-10-13 16:43:01,279: +SUB [/robot_1/cmd_vel] /stageros http://wks-51-57:40214/
[rosmaster.master][INFO] 2017-10-13 16:43:01,280: +PUB [/robot_1/base_scan] /stageros http://wks-51-57:40214/
[rosmaster.master][INFO] 2017-10-13 16:43:01,280: +PUB [/clock] /stageros http://wks-51-57:40214/
[rosmaster.master][INFO] 2017-10-13 16:43:01,281: +SERVICE [/reset_positions] /stageros http://wks-51-57:40214/
[rosmaster.master][INFO] 2017-10-13 16:43:01,332: publisherUpdate[/robot_0/base_pose_ground_truth] -> http://wks-51-57:37181/
[rosmaster.master][INFO] 2017-10-13 16:43:01,333: publisherUpdate[/robot_0/base_pose_ground_truth] -> http://wks-51-57:42036/
[rosmaster.master][INFO] 2017-10-13 16:43:01,334: publisherUpdate[/robot_0/base_pose_ground_truth] -> http://wks-51-57:40816/
[rosmaster.master][INFO] 2017-10-13 16:43:01,334: publisherUpdate[/robot_1/base_pose_ground_truth] -> http://wks-51-57:40077/
[rosmaster.master][INFO] 2017-10-13 16:43:01,335: publisherUpdate[/robot_1/base_pose_ground_truth] -> http://wks-51-57:39674/
[rosmaster.master][INFO] 2017-10-13 16:43:01,335: publisherUpdate[/robot_1/base_pose_ground_truth] -> http://wks-51-57:40910/
[rosmaster.master][INFO] 2017-10-13 16:43:01,336: publisherUpdate[/clock] -> http://wks-51-57:44401/
[rosmaster.master][INFO] 2017-10-13 16:43:01,337: publisherUpdate[/clock] -> http://wks-51-57:40622/
[rosmaster.master][INFO] 2017-10-13 16:43:01,337: publisherUpdate[/clock] -> http://wks-51-57:40214/
[rosmaster.master][INFO] 2017-10-13 16:43:01,338: publisherUpdate[/clock] -> http://wks-51-57:37181/
[rosmaster.master][INFO] 2017-10-13 16:43:01,338: publisherUpdate[/clock] -> http://wks-51-57:40077/
[rosmaster.master][INFO] 2017-10-13 16:43:01,339: publisherUpdate[/clock] -> http://wks-51-57:38568/
[rosmaster.master][INFO] 2017-10-13 16:43:01,339: publisherUpdate[/clock] -> http://wks-51-57:42036/
[rosmaster.master][INFO] 2017-10-13 16:43:01,339: publisherUpdate[/clock] -> http://wks-51-57:39674/
[rosmaster.master][INFO] 2017-10-13 16:43:01,340: publisherUpdate[/clock] -> http://wks-51-57:40816/
[rosmaster.master][INFO] 2017-10-13 16:43:01,341: publisherUpdate[/clock] -> http://wks-51-57:40910/
[rosmaster.master][INFO] 2017-10-13 16:43:01,484: +PUB [/rosout] /robot_1/move_base_node http://wks-51-57:41233/
[rosmaster.master][INFO] 2017-10-13 16:43:01,485: +SERVICE [/robot_1/move_base_node/get_loggers] /robot_1/move_base_node http://wks-51-57:41233/
[rosmaster.master][INFO] 2017-10-13 16:43:01,486: +SERVICE [/robot_1/move_base_node/set_logger_level] /robot_1/move_base_node http://wks-51-57:41233/
[rosmaster.master][INFO] 2017-10-13 16:43:01,489: +SUB [/clock] /robot_1/move_base_node http://wks-51-57:41233/
[rosmaster.master][INFO] 2017-10-13 16:43:01,496: +SUB [/tf] /robot_1/move_base_node http://wks-51-57:41233/
[rosmaster.master][INFO] 2017-10-13 16:43:01,500: +SUB [/tf_static] /robot_1/move_base_node http://wks-51-57:41233/
[rosmaster.master][INFO] 2017-10-13 16:43:01,523: +PUB [/rosout] /robot_0/move_base_node http://wks-51-57:40199/
[rosmaster.master][INFO] 2017-10-13 16:43:01,523: +SERVICE [/robot_0/move_base_node/get_loggers] /robot_0/move_base_node http://wks-51-57:40199/
[rosmaster.master][INFO] 2017-10-13 16:43:01,524: +SERVICE [/robot_0/move_base_node/set_logger_level] /robot_0/move_base_node http://wks-51-57:40199/
[rosmaster.master][INFO] 2017-10-13 16:43:01,529: +SUB [/clock] /robot_0/move_base_node http://wks-51-57:40199/
[rosmaster.master][INFO] 2017-10-13 16:43:01,537: +SUB [/tf] /robot_0/move_base_node http://wks-51-57:40199/
[rosmaster.master][INFO] 2017-10-13 16:43:01,541: publisherUpdate[/rosout] -> http://wks-51-57:44401/
[rosmaster.master][INFO] 2017-10-13 16:43:01,542: publisherUpdate[/rosout] -> http://wks-51-57:44401/
[rosmaster.master][INFO] 2017-10-13 16:43:01,546: +SUB [/tf_static] /robot_0/move_base_node http://wks-51-57:40199/
[rosmaster.master][INFO] 2017-10-13 16:43:01,572: +PUB [/robot_1/cmd_vel] /robot_1/move_base_node http://wks-51-57:41233/
[rosmaster.master][INFO] 2017-10-13 16:43:01,573: +PUB [/robot_1/move_base_node/current_goal] /robot_1/move_base_node http://wks-51-57:41233/
[rosmaster.master][INFO] 2017-10-13 16:43:01,575: +PUB [/robot_1/global_plan_waypoints] /robot_1/move_base_node http://wks-51-57:41233/
[rosmaster.master][INFO] 2017-10-13 16:43:01,575: +PUB [/robot_1/move_base/goal] /robot_1/move_base_node http://wks-51-57:41233/
[rosmaster.master][INFO] 2017-10-13 16:43:01,581: +SUB [/robot_1/move_base_simple/goal] /robot_1/move_base_node http://wks-51-57:41233/
[rosmaster.master][INFO] 2017-10-13 16:43:01,613: +PUB [/robot_0/cmd_vel] /robot_0/move_base_node http://wks-51-57:40199/
[rosmaster.master][INFO] 2017-10-13 16:43:01,614: +PUB [/robot_0/move_base_node/current_goal] /robot_0/move_base_node http://wks-51-57:40199/
[rosmaster.master][INFO] 2017-10-13 16:43:01,615: +PUB [/robot_0/global_plan_waypoints] /robot_0/move_base_node http://wks-51-57:40199/
[rosmaster.master][INFO] 2017-10-13 16:43:01,617: +PUB [/robot_0/move_base/goal] /robot_0/move_base_node http://wks-51-57:40199/
[rosmaster.master][INFO] 2017-10-13 16:43:01,620: +SUB [/robot_0/move_base_simple/goal] /robot_0/move_base_node http://wks-51-57:40199/
[rosmaster.master][INFO] 2017-10-13 16:43:01,642: publisherUpdate[/robot_1/cmd_vel] -> http://wks-51-57:40214/
[rosmaster.master][INFO] 2017-10-13 16:43:01,643: publisherUpdate[/robot_0/cmd_vel] -> http://wks-51-57:40214/
[rosmaster.master][INFO] 2017-10-13 16:43:01,645: +PUB [/rosout] /multi_global_planner http://wks-51-57:37777/
[rosmaster.master][INFO] 2017-10-13 16:43:01,645: publisherUpdate[/rosout] -> http://wks-51-57:44401/
[rosmaster.master][INFO] 2017-10-13 16:43:01,646: +SERVICE [/multi_global_planner/get_loggers] /multi_global_planner http://wks-51-57:37777/
[rosmaster.master][INFO] 2017-10-13 16:43:01,647: +SERVICE [/multi_global_planner/set_logger_level] /multi_global_planner http://wks-51-57:37777/
[rosmaster.master][INFO] 2017-10-13 16:43:01,651: +SUB [/clock] /multi_global_planner http://wks-51-57:37777/
[rosmaster.master][INFO] 2017-10-13 16:43:01,655: +SUB [/tf] /multi_global_planner http://wks-51-57:37777/
[rosmaster.master][INFO] 2017-10-13 16:43:01,657: +SUB [/tf_static] /multi_global_planner http://wks-51-57:37777/
[rosmaster.master][INFO] 2017-10-13 16:43:01,868: +PARAM [/multi_global_planner/ltl_multi_planner/testParam] by /multi_global_planner
[rosmaster.master][INFO] 2017-10-13 16:43:01,873: +PUB [/initpos] /multi_global_planner http://wks-51-57:37777/
[rosmaster.master][INFO] 2017-10-13 16:43:01,873: +SERVICE [/multi_global_planner/make_plan] /multi_global_planner http://wks-51-57:37777/
[rosmaster.master][INFO] 2017-10-13 16:43:01,874: +SERVICE [/multi_global_planner/get_waypoints] /multi_global_planner http://wks-51-57:37777/
[rosmaster.master][INFO] 2017-10-13 16:43:01,896: +PARAM [/robot_0/move_base_node/global_costmap/static_layer/lethal_cost_threshold] by /robot_0/move_base_node
[rosmaster.master][INFO] 2017-10-13 16:43:01,897: +PARAM [/robot_1/move_base_node/global_costmap/static_layer/lethal_cost_threshold] by /robot_1/move_base_node
[rosmaster.master][INFO] 2017-10-13 16:43:01,897: -PARAM [/robot_0/move_base_node/global_costmap/lethal_cost_threshold] by /robot_0/move_base_node
[rosmaster.master][INFO] 2017-10-13 16:43:01,898: -PARAM [/robot_1/move_base_node/global_costmap/lethal_cost_threshold] by /robot_1/move_base_node
[rosmaster.master][INFO] 2017-10-13 16:43:01,901: +PARAM [/robot_0/move_base_node/global_costmap/obstacle_layer/origin_z] by /robot_0/move_base_node
[rosmaster.master][INFO] 2017-10-13 16:43:01,902: -PARAM [/robot_0/move_base_node/global_costmap/origin_z] by /robot_0/move_base_node
[rosmaster.master][INFO] 2017-10-13 16:43:01,902: +PARAM [/robot_1/move_base_node/global_costmap/obstacle_layer/origin_z] by /robot_1/move_base_node
[rosmaster.master][INFO] 2017-10-13 16:43:01,903: -PARAM [/robot_1/move_base_node/global_costmap/origin_z] by /robot_1/move_base_node
[rosmaster.master][INFO] 2017-10-13 16:43:01,905: +PARAM [/robot_0/move_base_node/global_costmap/obstacle_layer/z_resolution] by /robot_0/move_base_node
[rosmaster.master][INFO] 2017-10-13 16:43:01,906: +PARAM [/robot_1/move_base_node/global_costmap/obstacle_layer/z_resolution] by /robot_1/move_base_node
[rosmaster.master][INFO] 2017-10-13 16:43:01,906: -PARAM [/robot_0/move_base_node/global_costmap/z_resolution] by /robot_0/move_base_node
[rosmaster.master][INFO] 2017-10-13 16:43:01,907: -PARAM [/robot_1/move_base_node/global_costmap/z_resolution] by /robot_1/move_base_node
[rosmaster.master][INFO] 2017-10-13 16:43:01,909: +PARAM [/robot_0/move_base_node/global_costmap/obstacle_layer/z_voxels] by /robot_0/move_base_node
[rosmaster.master][INFO] 2017-10-13 16:43:01,909: +PARAM [/robot_1/move_base_node/global_costmap/obstacle_layer/z_voxels] by /robot_1/move_base_node
