[rosmaster.main][INFO] 2017-10-13 16:36:13,778: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2017-10-13 16:36:13,778: Starting ROS Master Node
[rosmaster.master][INFO] 2017-10-13 16:36:13,917: +PARAM [/robot_0/move_base_node/local_costmap/raytrace_range] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:36:13,917: +PARAM [/robot_1/move_base_node/local_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:36:13,917: +PARAM [/robot_1/move_base_node/local_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:36:13,917: +PARAM [/robot_1/move_base_node/TrajectoryPlannerROS/dwa] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:36:13,917: +PARAM [/robot_0/move_base_node/local_costmap/base_scan/expected_update_rate] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:36:13,918: +PARAM [/robot_1/move_base_node/global_costmap/max_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:36:13,918: +PARAM [/robot_0/move_base_node/TrajectoryPlannerROS/pdist_scale] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:36:13,918: +PARAM [/robot_0/move_base_node/global_costmap/map_type] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:36:13,918: +PARAM [/robot_1/move_base_node/local_costmap/observation_sources] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:36:13,918: +PARAM [/robot_0/move_base_node/global_costmap/base_scan/max_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:36:13,918: +PARAM [/robot_0/move_base_node/max_planning_retries] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:36:13,918: +PARAM [/robot_1/move_base_node/local_costmap/origin_x] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:36:13,918: +PARAM [/robot_1/move_base_node/local_costmap/origin_y] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:36:13,918: +PARAM [/robot_0/move_base_node/global_costmap/transform_tolerance] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:36:13,918: +PARAM [/robot_0/move_base_node/global_costmap/base_scan/topic] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:36:13,918: +PARAM [/robot_0/move_base_node/TrajectoryPlannerROS/acc_lim_th] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:36:13,918: +PARAM [/robot_0/move_base_node/global_costmap/base_scan/observation_persistence] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:36:13,918: +PARAM [/robot_0/move_base_node/local_costmap/max_obstacle_height] by /roslaunch
[rosmaster.master][INFO] 2017-10-13 16:36:13,949: +PUB [/rosout] /map_server http://wks-51-57:42536/
[rosmaster.master][INFO] 2017-10-13 16:36:13,950: +SERVICE [/map_server/get_loggers] /map_server http://wks-51-57:42536/
[rosmaster.master][INFO] 2017-10-13 16:36:13,951: +SERVICE [/map_server/set_logger_level] /map_server http://wks-51-57:42536/
[rosmaster.master][INFO] 2017-10-13 16:36:13,959: +PUB [/rosout] /stageros http://wks-51-57:36634/
[rosmaster.master][INFO] 2017-10-13 16:36:13,961: +SERVICE [/stageros/get_loggers] /stageros http://wks-51-57:36634/
[rosmaster.master][INFO] 2017-10-13 16:36:13,963: +SERVICE [/stageros/set_logger_level] /stageros http://wks-51-57:36634/
[rosmaster.master][INFO] 2017-10-13 16:36:13,964: +SUB [/clock] /map_server http://wks-51-57:42536/
[rosmaster.master][INFO] 2017-10-13 16:36:13,969: +SERVICE [/static_map] /map_server http://wks-51-57:42536/
[rosmaster.master][INFO] 2017-10-13 16:36:13,974: +PUB [/map_metadata] /map_server http://wks-51-57:42536/
[rosmaster.master][INFO] 2017-10-13 16:36:13,985: publisherUpdate[/rosout] -> http://wks-51-57:46547/
[rosmaster.master][INFO] 2017-10-13 16:36:13,988: publisherUpdate[/rosout] -> http://wks-51-57:46547/
[rosmaster.master][INFO] 2017-10-13 16:36:13,988: +PUB [/map] /map_server http://wks-51-57:42536/
[rosmaster.master][INFO] 2017-10-13 16:36:13,989: +SUB [/clock] /stageros http://wks-51-57:36634/
[rosmaster.master][INFO] 2017-10-13 16:36:13,990: +PUB [/tf] /stageros http://wks-51-57:36634/
[rosmaster.master][INFO] 2017-10-13 16:36:14,018: +PUB [/rosout] /robot_0/fake_localization http://wks-51-57:41669/
[rosmaster.master][INFO] 2017-10-13 16:36:14,019: +SERVICE [/robot_0/fake_localization/get_loggers] /robot_0/fake_localization http://wks-51-57:41669/
[rosmaster.master][INFO] 2017-10-13 16:36:14,019: +SERVICE [/robot_0/fake_localization/set_logger_level] /robot_0/fake_localization http://wks-51-57:41669/
[rosmaster.master][INFO] 2017-10-13 16:36:14,024: +SUB [/clock] /robot_0/fake_localization http://wks-51-57:41669/
[rosmaster.master][INFO] 2017-10-13 16:36:14,026: +PUB [/robot_0/amcl_pose] /robot_0/fake_localization http://wks-51-57:41669/
[rosmaster.master][INFO] 2017-10-13 16:36:14,026: +PUB [/robot_0/particlecloud] /robot_0/fake_localization http://wks-51-57:41669/
[rosmaster.master][INFO] 2017-10-13 16:36:14,027: +PUB [/tf] /robot_0/fake_localization http://wks-51-57:41669/
[rosmaster.master][INFO] 2017-10-13 16:36:14,039: +SUB [/tf] /robot_0/fake_localization http://wks-51-57:41669/
[rosmaster.master][INFO] 2017-10-13 16:36:14,050: +SUB [/tf_static] /robot_0/fake_localization http://wks-51-57:41669/
[rosmaster.master][INFO] 2017-10-13 16:36:14,066: +SUB [/robot_0/base_pose_ground_truth] /robot_0/fake_localization http://wks-51-57:41669/
[rosmaster.master][INFO] 2017-10-13 16:36:14,078: +SUB [/robot_0/initialpose] /robot_0/fake_localization http://wks-51-57:41669/
[rosmaster.master][INFO] 2017-10-13 16:36:14,089: publisherUpdate[/rosout] -> http://wks-51-57:46547/
[rosmaster.master][INFO] 2017-10-13 16:36:14,095: +PUB [/rosout] /robot_1/fake_localization http://wks-51-57:44020/
[rosmaster.master][INFO] 2017-10-13 16:36:14,097: +SERVICE [/robot_1/fake_localization/get_loggers] /robot_1/fake_localization http://wks-51-57:44020/
[rosmaster.master][INFO] 2017-10-13 16:36:14,098: +SERVICE [/robot_1/fake_localization/set_logger_level] /robot_1/fake_localization http://wks-51-57:44020/
[rosmaster.master][INFO] 2017-10-13 16:36:14,119: +SUB [/clock] /robot_1/fake_localization http://wks-51-57:44020/
[rosmaster.master][INFO] 2017-10-13 16:36:14,120: +PUB [/robot_1/amcl_pose] /robot_1/fake_localization http://wks-51-57:44020/
[rosmaster.master][INFO] 2017-10-13 16:36:14,121: +PUB [/robot_1/particlecloud] /robot_1/fake_localization http://wks-51-57:44020/
[rosmaster.master][INFO] 2017-10-13 16:36:14,123: +PUB [/tf] /robot_1/fake_localization http://wks-51-57:44020/
[rosmaster.master][INFO] 2017-10-13 16:36:14,130: +SUB [/tf] /robot_1/fake_localization http://wks-51-57:44020/
[rosmaster.master][INFO] 2017-10-13 16:36:14,141: +SUB [/tf_static] /robot_1/fake_localization http://wks-51-57:44020/
[rosmaster.master][INFO] 2017-10-13 16:36:14,163: +SUB [/robot_1/base_pose_ground_truth] /robot_1/fake_localization http://wks-51-57:44020/
[rosmaster.master][INFO] 2017-10-13 16:36:14,173: +SUB [/robot_1/initialpose] /robot_1/fake_localization http://wks-51-57:44020/
[rosmaster.master][INFO] 2017-10-13 16:36:14,189: publisherUpdate[/rosout] -> http://wks-51-57:46547/
[rosmaster.master][INFO] 2017-10-13 16:36:14,190: publisherUpdate[/tf] -> http://wks-51-57:41669/
[rosmaster.master][INFO] 2017-10-13 16:36:14,509: +PUB [/rosout] /robot_0/client_node http://wks-51-57:32920/
[rosmaster.master][INFO] 2017-10-13 16:36:14,516: +SUB [/clock] /robot_0/client_node http://wks-51-57:32920/
[rosmaster.master][INFO] 2017-10-13 16:36:14,520: +SERVICE [/robot_0/client_node/get_loggers] /robot_0/client_node http://wks-51-57:32920/
[rosmaster.master][INFO] 2017-10-13 16:36:14,522: +SERVICE [/robot_0/client_node/set_logger_level] /robot_0/client_node http://wks-51-57:32920/
[rosmaster.master][INFO] 2017-10-13 16:36:14,526: +SERVICE [/robot_0/robot_position] /robot_0/client_node http://wks-51-57:32920/
[rosmaster.master][INFO] 2017-10-13 16:36:14,528: +SERVICE [/robot_0/crash] /robot_0/client_node http://wks-51-57:32920/
[rosmaster.master][INFO] 2017-10-13 16:36:14,530: +SERVICE [/robot_0/cancel_patrol_task] /robot_0/client_node http://wks-51-57:32920/
[rosmaster.master][INFO] 2017-10-13 16:36:14,531: +SUB [/tf] /robot_0/client_node http://wks-51-57:32920/
[rosmaster.master][INFO] 2017-10-13 16:36:14,535: +PUB [/robot_0/patrol_status] /robot_0/client_node http://wks-51-57:32920/
[rosmaster.master][INFO] 2017-10-13 16:36:14,536: +PUB [/rosout] /robot_1/client_node http://wks-51-57:39980/
[rosmaster.master][INFO] 2017-10-13 16:36:14,538: +PUB [/robot_status] /robot_0/client_node http://wks-51-57:32920/
[rosmaster.master][INFO] 2017-10-13 16:36:14,541: +SUB [/clock] /robot_1/client_node http://wks-51-57:39980/
[rosmaster.master][INFO] 2017-10-13 16:36:14,543: +SERVICE [/robot_0/client_node/tf_frames] /robot_0/client_node http://wks-51-57:32920/
[rosmaster.master][INFO] 2017-10-13 16:36:14,543: +SERVICE [/robot_1/client_node/get_loggers] /robot_1/client_node http://wks-51-57:39980/
[rosmaster.master][INFO] 2017-10-13 16:36:14,544: +SERVICE [/robot_1/client_node/set_logger_level] /robot_1/client_node http://wks-51-57:39980/
[rosmaster.master][INFO] 2017-10-13 16:36:14,545: +SUB [/robot_0/coordinator_directions] /robot_0/client_node http://wks-51-57:32920/
[rosmaster.master][INFO] 2017-10-13 16:36:14,549: +SERVICE [/robot_1/robot_position] /robot_1/client_node http://wks-51-57:39980/
[rosmaster.master][INFO] 2017-10-13 16:36:14,550: +SUB [/collision_positions] /robot_0/client_node http://wks-51-57:32920/
[rosmaster.master][INFO] 2017-10-13 16:36:14,551: +PUB [/collision_positions] /robot_0/client_node http://wks-51-57:32920/
[rosmaster.master][INFO] 2017-10-13 16:36:14,552: +SERVICE [/robot_1/crash] /robot_1/client_node http://wks-51-57:39980/
[rosmaster.master][INFO] 2017-10-13 16:36:14,552: +PUB [/navigation_activity_status] /robot_0/client_node http://wks-51-57:32920/
[rosmaster.master][INFO] 2017-10-13 16:36:14,555: +SERVICE [/robot_1/cancel_patrol_task] /robot_1/client_node http://wks-51-57:39980/
[rosmaster.master][INFO] 2017-10-13 16:36:14,555: +SUB [/navigation_activity_status] /robot_0/client_node http://wks-51-57:32920/
[rosmaster.master][INFO] 2017-10-13 16:36:14,559: +SUB [/tf] /robot_1/client_node http://wks-51-57:39980/
[rosmaster.master][INFO] 2017-10-13 16:36:14,561: +PUB [/robot_1/patrol_status] /robot_1/client_node http://wks-51-57:39980/
[rosmaster.master][INFO] 2017-10-13 16:36:14,564: +SUB [/robot_0/base_pose_ground_truth] /robot_0/client_node http://wks-51-57:32920/
[rosmaster.master][INFO] 2017-10-13 16:36:14,564: +PUB [/robot_status] /robot_1/client_node http://wks-51-57:39980/
[rosmaster.master][INFO] 2017-10-13 16:36:14,566: +SERVICE [/robot_1/client_node/tf_frames] /robot_1/client_node http://wks-51-57:39980/
[rosmaster.master][INFO] 2017-10-13 16:36:14,566: +PUB [/robot_0/move_base/goal] /robot_0/client_node http://wks-51-57:32920/
[rosmaster.master][INFO] 2017-10-13 16:36:14,568: +SUB [/robot_1/coordinator_directions] /robot_1/client_node http://wks-51-57:39980/
[rosmaster.master][INFO] 2017-10-13 16:36:14,570: +PUB [/robot_0/move_base/cancel] /robot_0/client_node http://wks-51-57:32920/
[rosmaster.master][INFO] 2017-10-13 16:36:14,571: +SUB [/collision_positions] /robot_1/client_node http://wks-51-57:39980/
[rosmaster.master][INFO] 2017-10-13 16:36:14,572: +PUB [/collision_positions] /robot_1/client_node http://wks-51-57:39980/
[rosmaster.master][INFO] 2017-10-13 16:36:14,574: +SUB [/robot_0/move_base/status] /robot_0/client_node http://wks-51-57:32920/
[rosmaster.master][INFO] 2017-10-13 16:36:14,575: +PUB [/navigation_activity_status] /robot_1/client_node http://wks-51-57:39980/
[rosmaster.master][INFO] 2017-10-13 16:36:14,580: +SUB [/navigation_activity_status] /robot_1/client_node http://wks-51-57:39980/
[rosmaster.master][INFO] 2017-10-13 16:36:14,582: +SUB [/robot_0/move_base/result] /robot_0/client_node http://wks-51-57:32920/
[rosmaster.master][INFO] 2017-10-13 16:36:14,585: +SUB [/robot_1/base_pose_ground_truth] /robot_1/client_node http://wks-51-57:39980/
[rosmaster.master][INFO] 2017-10-13 16:36:14,591: +PUB [/rosout] /distance_collector http://wks-51-57:36088/
[rosmaster.master][INFO] 2017-10-13 16:36:14,592: publisherUpdate[/rosout] -> http://wks-51-57:46547/
[rosmaster.master][INFO] 2017-10-13 16:36:14,593: publisherUpdate[/collision_positions] -> http://wks-51-57:32920/
[rosmaster.master][INFO] 2017-10-13 16:36:14,594: publisherUpdate[/rosout] -> http://wks-51-57:46547/
[rosmaster.master][INFO] 2017-10-13 16:36:14,595: publisherUpdate[/collision_positions] -> http://wks-51-57:39980/
[rosmaster.master][INFO] 2017-10-13 16:36:14,596: publisherUpdate[/rosout] -> http://wks-51-57:46547/
[rosmaster.master][INFO] 2017-10-13 16:36:14,598: publisherUpdate[/collision_positions] -> http://wks-51-57:32920/
[rosmaster.master][INFO] 2017-10-13 16:36:14,603: publisherUpdate[/navigation_activity_status] -> http://wks-51-57:32920/
[rosmaster.master][INFO] 2017-10-13 16:36:14,606: +PUB [/robot_1/move_base/goal] /robot_1/client_node http://wks-51-57:39980/
[rosmaster.master][INFO] 2017-10-13 16:36:14,611: +SUB [/robot_0/move_base/feedback] /robot_0/client_node http://wks-51-57:32920/
[rosmaster.master][INFO] 2017-10-13 16:36:14,614: +PUB [/robot_1/move_base/cancel] /robot_1/client_node http://wks-51-57:39980/
[rosmaster.master][INFO] 2017-10-13 16:36:14,619: +SUB [/clock] /distance_collector http://wks-51-57:36088/
[rosmaster.master][INFO] 2017-10-13 16:36:14,620: +SUB [/robot_1/move_base/status] /robot_1/client_node http://wks-51-57:39980/
[rosmaster.master][INFO] 2017-10-13 16:36:14,621: +SERVICE [/distance_collector/get_loggers] /distance_collector http://wks-51-57:36088/
[rosmaster.master][INFO] 2017-10-13 16:36:14,622: +SERVICE [/distance_collector/set_logger_level] /distance_collector http://wks-51-57:36088/
[rosmaster.master][INFO] 2017-10-13 16:36:14,623: +SUB [/robot_1/move_base/result] /robot_1/client_node http://wks-51-57:39980/
[rosmaster.master][INFO] 2017-10-13 16:36:14,627: +SUB [/all_distances] /distance_collector http://wks-51-57:36088/
[rosmaster.master][INFO] 2017-10-13 16:36:14,627: +SUB [/robot_1/move_base/feedback] /robot_1/client_node http://wks-51-57:39980/
[rosmaster.master][INFO] 2017-10-13 16:36:14,633: +PUB [/rosout] /robot_0/distance_calculator http://wks-51-57:36876/
[rosmaster.master][INFO] 2017-10-13 16:36:14,638: +SUB [/clock] /robot_0/distance_calculator http://wks-51-57:36876/
[rosmaster.master][INFO] 2017-10-13 16:36:14,639: +SERVICE [/robot_0/distance_calculator/get_loggers] /robot_0/distance_calculator http://wks-51-57:36876/
[rosmaster.master][INFO] 2017-10-13 16:36:14,641: +SERVICE [/robot_0/distance_calculator/set_logger_level] /robot_0/distance_calculator http://wks-51-57:36876/
[rosmaster.master][INFO] 2017-10-13 16:36:14,642: +SUB [/robot_0/base_pose_ground_truth] /robot_0/distance_calculator http://wks-51-57:36876/
[rosmaster.master][INFO] 2017-10-13 16:36:14,644: +SUB [/action_done] /robot_0/distance_calculator http://wks-51-57:36876/
[rosmaster.master][INFO] 2017-10-13 16:36:14,645: +PUB [/all_distances] /robot_0/distance_calculator http://wks-51-57:36876/
[rosmaster.master][INFO] 2017-10-13 16:36:14,698: publisherUpdate[/rosout] -> http://wks-51-57:46547/
[rosmaster.master][INFO] 2017-10-13 16:36:14,699: publisherUpdate[/all_distances] -> http://wks-51-57:36088/
[rosmaster.master][INFO] 2017-10-13 16:36:14,740: +PUB [/rosout] /robot_1/distance_calculator http://wks-51-57:42313/
[rosmaster.master][INFO] 2017-10-13 16:36:14,743: +SUB [/clock] /robot_1/distance_calculator http://wks-51-57:42313/
[rosmaster.master][INFO] 2017-10-13 16:36:14,744: +PARAM [/use_sim_time] by /stageros
[rosmaster.master][INFO] 2017-10-13 16:36:14,745: +SERVICE [/robot_1/distance_calculator/get_loggers] /robot_1/distance_calculator http://wks-51-57:42313/
[rosmaster.master][INFO] 2017-10-13 16:36:14,746: +PUB [/robot_0/odom] /stageros http://wks-51-57:36634/
[rosmaster.master][INFO] 2017-10-13 16:36:14,746: +SERVICE [/robot_1/distance_calculator/set_logger_level] /robot_1/distance_calculator http://wks-51-57:42313/
[rosmaster.master][INFO] 2017-10-13 16:36:14,747: +PUB [/robot_0/base_pose_ground_truth] /stageros http://wks-51-57:36634/
[rosmaster.master][INFO] 2017-10-13 16:36:14,749: +SUB [/robot_1/base_pose_ground_truth] /robot_1/distance_calculator http://wks-51-57:42313/
[rosmaster.master][INFO] 2017-10-13 16:36:14,752: +SUB [/robot_0/cmd_vel] /stageros http://wks-51-57:36634/
[rosmaster.master][INFO] 2017-10-13 16:36:14,753: +PUB [/robot_0/base_scan] /stageros http://wks-51-57:36634/
[rosmaster.master][INFO] 2017-10-13 16:36:14,753: +SUB [/action_done] /robot_1/distance_calculator http://wks-51-57:42313/
[rosmaster.master][INFO] 2017-10-13 16:36:14,754: +PUB [/robot_1/odom] /stageros http://wks-51-57:36634/
[rosmaster.master][INFO] 2017-10-13 16:36:14,755: +PUB [/all_distances] /robot_1/distance_calculator http://wks-51-57:42313/
[rosmaster.master][INFO] 2017-10-13 16:36:14,756: +PUB [/robot_1/base_pose_ground_truth] /stageros http://wks-51-57:36634/
[rosmaster.master][INFO] 2017-10-13 16:36:14,760: +SUB [/robot_1/cmd_vel] /stageros http://wks-51-57:36634/
[rosmaster.master][INFO] 2017-10-13 16:36:14,760: +PUB [/robot_1/base_scan] /stageros http://wks-51-57:36634/
[rosmaster.master][INFO] 2017-10-13 16:36:14,761: +PUB [/clock] /stageros http://wks-51-57:36634/
[rosmaster.master][INFO] 2017-10-13 16:36:14,762: +SERVICE [/reset_positions] /stageros http://wks-51-57:36634/
[rosmaster.master][INFO] 2017-10-13 16:36:14,800: publisherUpdate[/rosout] -> http://wks-51-57:46547/
[rosmaster.master][INFO] 2017-10-13 16:36:14,802: publisherUpdate[/robot_0/base_pose_ground_truth] -> http://wks-51-57:41669/
[rosmaster.master][INFO] 2017-10-13 16:36:14,802: publisherUpdate[/robot_0/base_pose_ground_truth] -> http://wks-51-57:32920/
[rosmaster.master][INFO] 2017-10-13 16:36:14,803: publisherUpdate[/robot_0/base_pose_ground_truth] -> http://wks-51-57:36876/
[rosmaster.master][INFO] 2017-10-13 16:36:14,804: publisherUpdate[/all_distances] -> http://wks-51-57:36088/
[rosmaster.master][INFO] 2017-10-13 16:36:14,804: publisherUpdate[/robot_1/base_pose_ground_truth] -> http://wks-51-57:44020/
[rosmaster.master][INFO] 2017-10-13 16:36:14,805: publisherUpdate[/robot_1/base_pose_ground_truth] -> http://wks-51-57:39980/
[rosmaster.master][INFO] 2017-10-13 16:36:14,805: publisherUpdate[/robot_1/base_pose_ground_truth] -> http://wks-51-57:42313/
[rosmaster.master][INFO] 2017-10-13 16:36:14,806: publisherUpdate[/clock] -> http://wks-51-57:46547/
[rosmaster.master][INFO] 2017-10-13 16:36:14,806: publisherUpdate[/clock] -> http://wks-51-57:42536/
[rosmaster.master][INFO] 2017-10-13 16:36:14,807: publisherUpdate[/clock] -> http://wks-51-57:36634/
[rosmaster.master][INFO] 2017-10-13 16:36:14,807: publisherUpdate[/clock] -> http://wks-51-57:41669/
[rosmaster.master][INFO] 2017-10-13 16:36:14,807: publisherUpdate[/clock] -> http://wks-51-57:44020/
[rosmaster.master][INFO] 2017-10-13 16:36:14,808: publisherUpdate[/clock] -> http://wks-51-57:32920/
[rosmaster.master][INFO] 2017-10-13 16:36:14,808: publisherUpdate[/clock] -> http://wks-51-57:39980/
[rosmaster.master][INFO] 2017-10-13 16:36:14,809: publisherUpdate[/clock] -> http://wks-51-57:36088/
[rosmaster.master][INFO] 2017-10-13 16:36:14,810: publisherUpdate[/clock] -> http://wks-51-57:36876/
[rosmaster.master][INFO] 2017-10-13 16:36:14,816: publisherUpdate[/clock] -> http://wks-51-57:42313/
[rosmaster.master][INFO] 2017-10-13 16:36:14,964: +PUB [/rosout] /multi_global_planner http://wks-51-57:38764/
[rosmaster.master][INFO] 2017-10-13 16:36:14,965: +SERVICE [/multi_global_planner/get_loggers] /multi_global_planner http://wks-51-57:38764/
[rosmaster.master][INFO] 2017-10-13 16:36:14,965: +SERVICE [/multi_global_planner/set_logger_level] /multi_global_planner http://wks-51-57:38764/
[rosmaster.master][INFO] 2017-10-13 16:36:14,970: +SUB [/clock] /multi_global_planner http://wks-51-57:38764/
[rosmaster.master][INFO] 2017-10-13 16:36:14,975: +SUB [/tf] /multi_global_planner http://wks-51-57:38764/
[rosmaster.master][INFO] 2017-10-13 16:36:14,978: +SUB [/tf_static] /multi_global_planner http://wks-51-57:38764/
[rosmaster.master][INFO] 2017-10-13 16:36:15,018: publisherUpdate[/rosout] -> http://wks-51-57:46547/
[rosmaster.master][INFO] 2017-10-13 16:36:15,102: +PUB [/rosout] /robot_1/move_base_node http://wks-51-57:39885/
[rosmaster.master][INFO] 2017-10-13 16:36:15,102: +SERVICE [/robot_1/move_base_node/get_loggers] /robot_1/move_base_node http://wks-51-57:39885/
[rosmaster.master][INFO] 2017-10-13 16:36:15,103: +SERVICE [/robot_1/move_base_node/set_logger_level] /robot_1/move_base_node http://wks-51-57:39885/
[rosmaster.master][INFO] 2017-10-13 16:36:15,106: +SUB [/clock] /robot_1/move_base_node http://wks-51-57:39885/
[rosmaster.master][INFO] 2017-10-13 16:36:15,113: +SUB [/tf] /robot_1/move_base_node http://wks-51-57:39885/
[rosmaster.master][INFO] 2017-10-13 16:36:15,116: +SUB [/tf_static] /robot_1/move_base_node http://wks-51-57:39885/
[rosmaster.master][INFO] 2017-10-13 16:36:15,118: publisherUpdate[/rosout] -> http://wks-51-57:46547/
[rosmaster.master][INFO] 2017-10-13 16:36:15,180: +PUB [/robot_1/cmd_vel] /robot_1/move_base_node http://wks-51-57:39885/
[rosmaster.master][INFO] 2017-10-13 16:36:15,180: +PUB [/robot_1/move_base_node/current_goal] /robot_1/move_base_node http://wks-51-57:39885/
[rosmaster.master][INFO] 2017-10-13 16:36:15,181: +PUB [/robot_1/global_plan_waypoints] /robot_1/move_base_node http://wks-51-57:39885/
[rosmaster.master][INFO] 2017-10-13 16:36:15,181: +PUB [/robot_1/move_base/goal] /robot_1/move_base_node http://wks-51-57:39885/
[rosmaster.master][INFO] 2017-10-13 16:36:15,183: +PUB [/rosout] /robot_0/move_base_node http://wks-51-57:36388/
[rosmaster.master][INFO] 2017-10-13 16:36:15,184: +SERVICE [/robot_0/move_base_node/get_loggers] /robot_0/move_base_node http://wks-51-57:36388/
[rosmaster.master][INFO] 2017-10-13 16:36:15,186: +SERVICE [/robot_0/move_base_node/set_logger_level] /robot_0/move_base_node http://wks-51-57:36388/
[rosmaster.master][INFO] 2017-10-13 16:36:15,193: +SUB [/robot_1/move_base_simple/goal] /robot_1/move_base_node http://wks-51-57:39885/
[rosmaster.master][INFO] 2017-10-13 16:36:15,197: +SUB [/clock] /robot_0/move_base_node http://wks-51-57:36388/
[rosmaster.master][INFO] 2017-10-13 16:36:15,203: +SUB [/tf] /robot_0/move_base_node http://wks-51-57:36388/
[rosmaster.master][INFO] 2017-10-13 16:36:15,206: +SUB [/tf_static] /robot_0/move_base_node http://wks-51-57:36388/
[rosmaster.master][INFO] 2017-10-13 16:36:15,219: publisherUpdate[/robot_1/cmd_vel] -> http://wks-51-57:36634/
[rosmaster.master][INFO] 2017-10-13 16:36:15,219: publisherUpdate[/rosout] -> http://wks-51-57:46547/
[rosmaster.master][INFO] 2017-10-13 16:36:15,222: +PARAM [/multi_global_planner/ltl_multi_planner/testParam] by /multi_global_planner
[rosmaster.master][INFO] 2017-10-13 16:36:15,228: +PUB [/initpos] /multi_global_planner http://wks-51-57:38764/
[rosmaster.master][INFO] 2017-10-13 16:36:15,228: +SERVICE [/multi_global_planner/make_plan] /multi_global_planner http://wks-51-57:38764/
[rosmaster.master][INFO] 2017-10-13 16:36:15,229: +SERVICE [/multi_global_planner/get_waypoints] /multi_global_planner http://wks-51-57:38764/
[rosmaster.master][INFO] 2017-10-13 16:36:15,260: +PUB [/robot_0/cmd_vel] /robot_0/move_base_node http://wks-51-57:36388/
[rosmaster.master][INFO] 2017-10-13 16:36:15,260: +PUB [/robot_0/move_base_node/current_goal] /robot_0/move_base_node http://wks-51-57:36388/
[rosmaster.master][INFO] 2017-10-13 16:36:15,261: +PUB [/robot_0/global_plan_waypoints] /robot_0/move_base_node http://wks-51-57:36388/
[rosmaster.master][INFO] 2017-10-13 16:36:15,261: +PUB [/robot_0/move_base/goal] /robot_0/move_base_node http://wks-51-57:36388/
[rosmaster.master][INFO] 2017-10-13 16:36:15,264: +SUB [/robot_0/move_base_simple/goal] /robot_0/move_base_node http://wks-51-57:36388/
[rosmaster.master][INFO] 2017-10-13 16:36:15,321: publisherUpdate[/robot_0/cmd_vel] -> http://wks-51-57:36634/
[rosmaster.master][INFO] 2017-10-13 16:36:15,477: +PARAM [/robot_1/move_base_node/global_costmap/static_layer/lethal_cost_threshold] by /robot_1/move_base_node
[rosmaster.master][INFO] 2017-10-13 16:36:15,478: -PARAM [/robot_1/move_base_node/global_costmap/lethal_cost_threshold] by /robot_1/move_base_node
[rosmaster.master][INFO] 2017-10-13 16:36:15,480: +PARAM [/robot_1/move_base_node/global_costmap/obstacle_layer/origin_z] by /robot_1/move_base_node
[rosmaster.master][INFO] 2017-10-13 16:36:15,480: -PARAM [/robot_1/move_base_node/global_costmap/origin_z] by /robot_1/move_base_node
[rosmaster.master][INFO] 2017-10-13 16:36:15,481: +PARAM [/robot_1/move_base_node/global_costmap/obstacle_layer/z_resolution] by /robot_1/move_base_node
[rosmaster.master][INFO] 2017-10-13 16:36:15,482: -PARAM [/robot_1/move_base_node/global_costmap/z_resolution] by /robot_1/move_base_node
[rosmaster.master][INFO] 2017-10-13 16:36:15,483: +PARAM [/robot_1/move_base_node/global_costmap/obstacle_layer/z_voxels] by /robot_1/move_base_node
[rosmaster.master][INFO] 2017-10-13 16:36:15,483: -PARAM [/robot_1/move_base_node/global_costmap/z_voxels] by /robot_1/move_base_node
[rosmaster.master][INFO] 2017-10-13 16:36:15,485: +PARAM [/robot_1/move_base_node/global_costmap/obstacle_layer/mark_threshold] by /robot_1/move_base_node
[rosmaster.master][INFO] 2017-10-13 16:36:15,485: -PARAM [/robot_1/move_base_node/global_costmap/mark_threshold] by /robot_1/move_base_node
[rosmaster.master][INFO] 2017-10-13 16:36:15,486: +PARAM [/robot_1/move_base_node/global_costmap/obstacle_layer/unknown_threshold] by /robot_1/move_base_node
[rosmaster.master][INFO] 2017-10-13 16:36:15,487: -PARAM [/robot_1/move_base_node/global_costmap/unknown_threshold] by /robot_1/move_base_node
[rosmaster.master][INFO] 2017-10-13 16:36:15,488: +PARAM [/robot_1/move_base_node/global_costmap/obstacle_layer/max_obstacle_height] by /robot_1/move_base_node
[rosmaster.master][INFO] 2017-10-13 16:36:15,489: -PARAM [/robot_1/move_base_node/global_costmap/max_obstacle_height] by /robot_1/move_base_node
